G2_S1_006_cp_masks.png,151893.95
G2_S1_006_cp_masks.png,127581.38
G2_S1_006_cp_masks.png,125604.45
G2_S1_006_cp_masks.png,115208.67
G2_S1_006_cp_masks.png,94037.61
G2_S1_006_cp_masks.png,90081.37
G2_S1_006_cp_masks.png,89902.3
G2_S1_006_cp_masks.png,86044.5
G2_S1_006_cp_masks.png,85170.47
G2_S1_006_cp_masks.png,69241.18
G2_S1_006_cp_masks.png,65057.25
G2_S1_006_cp_masks.png,61838.66
G2_S1_006_cp_masks.png,61009.71
G2_S1_006_cp_masks.png,58516.9
G2_S1_006_cp_masks.png,56506.76
G2_S1_006_cp_masks.png,55739.47
G2_S1_006_cp_masks.png,53182.63
G2_S1_006_cp_masks.png,47139.17
G2_S1_006_cp_masks.png,45856.01
G2_S1_006_cp_masks.png,43946.67
G2_S1_006_cp_masks.png,43186.5
G2_S1_006_cp_masks.png,29642.1
G2_S1_006_cp_masks.png,29382.38
G2_S1_006_cp_masks.png,18208.63
G2_S1_006_cp_masks.png,16567.32
G2_S1_006_cp_masks.png,14620.03
G2_S1_007_cp_masks.png,294471.3
G2_S1_007_cp_masks.png,165572.36
G2_S1_007_cp_masks.png,106443.53
G2_S1_007_cp_masks.png,104676.5
G2_S1_007_cp_masks.png,81101.58
G2_S1_007_cp_masks.png,49754.13
G2_S1_007_cp_masks.png,48342.88
G2_S1_007_cp_masks.png,38203.26
G2_S1_007_cp_masks.png,33221.2
G2_S1_007_cp_masks.png,32395.8
G2_S1_007_cp_masks.png,27034.26
G2_S1_007_cp_masks.png,20592.33
G2_S1_007_cp_masks.png,14061.47
G2_S1_009_cp_masks.png,134810.76
G2_S1_009_cp_masks.png,78985.9
G2_S1_009_cp_masks.png,66649.95
G2_S1_009_cp_masks.png,61121.18
G2_S1_009_cp_masks.png,57425.85
G2_S1_009_cp_masks.png,50938.86
G2_S1_009_cp_masks.png,47079.88
G2_S1_009_cp_masks.png,31585.82
G2_S1_009_cp_masks.png,29614.82
G2_S1_009_cp_masks.png,28478.71
G2_S1_009_cp_masks.png,14284.42
G2_S1_010_cp_masks.png,166812.83
G2_S1_010_cp_masks.png,160842.91
G2_S1_010_cp_masks.png,140685.81
G2_S1_010_cp_masks.png,120118.38
G2_S1_010_cp_masks.png,109263.65
G2_S1_010_cp_masks.png,101312.05
G2_S1_010_cp_masks.png,98265.41
G2_S1_010_cp_masks.png,92940.63
G2_S1_010_cp_masks.png,84621.39
G2_S1_010_cp_masks.png,84322.54
G2_S1_010_cp_masks.png,82301.73
G2_S1_010_cp_masks.png,81777.55
G2_S1_010_cp_masks.png,80882.18
G2_S1_010_cp_masks.png,77378.97
G2_S1_010_cp_masks.png,76676.91
G2_S1_010_cp_masks.png,76656.75
G2_S1_010_cp_masks.png,73473.74
G2_S1_010_cp_masks.png,69891.07
G2_S1_010_cp_masks.png,66189.81
G2_S1_010_cp_masks.png,62926.15
G2_S1_010_cp_masks.png,61392.76
G2_S1_010_cp_masks.png,52665.57
G2_S1_010_cp_masks.png,52573.06
G2_S1_010_cp_masks.png,47096.48
G2_S1_010_cp_masks.png,43474.68
G2_S1_010_cp_masks.png,42757.2
G2_S1_010_cp_masks.png,34834.06
G2_S1_010_cp_masks.png,29991.94
G2_S1_010_cp_masks.png,29624.31
G2_S1_010_cp_masks.png,21818.57
G2_S1_010_cp_masks.png,20600.63
G2_S1_011_cp_masks.png,136501.88
G2_S1_011_cp_masks.png,130488.07
G2_S1_011_cp_masks.png,127308.62
G2_S1_011_cp_masks.png,84787.42
G2_S1_011_cp_masks.png,71756.52
G2_S1_011_cp_masks.png,64097.84
G2_S1_011_cp_masks.png,57876.5
G2_S1_011_cp_masks.png,53666.48
G2_S1_011_cp_masks.png,31132.8
G2_S1_011_cp_masks.png,25480.7
G2_S1_011_cp_masks.png,23526.3
G2_S1_012_cp_masks.png,98404.17
G2_S1_012_cp_masks.png,94242.77
G2_S1_012_cp_masks.png,82370.51
G2_S1_012_cp_masks.png,55322.03
G2_S1_012_cp_masks.png,30482.91
G2_S1_012_cp_masks.png,28491.75
G2_S1_012_cp_masks.png,13429.37
G2_S1_015_cp_masks.png,123548.06
G2_S1_015_cp_masks.png,113241.22
G2_S1_015_cp_masks.png,99038.63
G2_S1_015_cp_masks.png,87752.22
G2_S1_015_cp_masks.png,82357.47
G2_S1_015_cp_masks.png,80225.18
G2_S1_015_cp_masks.png,74913.44
G2_S1_015_cp_masks.png,74634.75
G2_S1_015_cp_masks.png,74632.38
G2_S1_015_cp_masks.png,73950.48
G2_S1_015_cp_masks.png,70507.75
G2_S1_015_cp_masks.png,68122.86
G2_S1_015_cp_masks.png,63493.02
G2_S1_015_cp_masks.png,57307.26
G2_S1_015_cp_masks.png,54311.62
G2_S1_015_cp_masks.png,53957.03
G2_S1_015_cp_masks.png,49545.41
G2_S1_015_cp_masks.png,45667.45
G2_S1_015_cp_masks.png,35079.54
G2_S1_015_cp_masks.png,31403.19
G2_S1_015_cp_masks.png,27822.89
G2_S1_015_cp_masks.png,25563.71
G2_S1_015_cp_masks.png,18578.64
G2_S1_015_cp_masks.png,17631.09
G2_S1_015_cp_masks.png,17331.05
G2_S1_015_cp_masks.png,15176.23
G2_S1_016_cp_masks.png,76028.21
G2_S1_016_cp_masks.png,67523.97
G2_S1_016_cp_masks.png,53351.03
G2_S1_016_cp_masks.png,46135.88
G2_S1_016_cp_masks.png,31064.01
G2_S1_016_cp_masks.png,28428.9
G2_S1_017_cp_masks.png,142079.27
G2_S1_017_cp_masks.png,115703.2
G2_S1_017_cp_masks.png,113766.59
G2_S1_017_cp_masks.png,108546.16
G2_S1_017_cp_masks.png,96517.37
G2_S1_017_cp_masks.png,90338.72
G2_S1_017_cp_masks.png,84776.75
G2_S1_017_cp_masks.png,83981
G2_S1_017_cp_masks.png,79007.24
G2_S1_017_cp_masks.png,73580.47
G2_S1_017_cp_masks.png,64065.82
G2_S1_017_cp_masks.png,58762.39
G2_S1_017_cp_masks.png,58308.18
G2_S1_017_cp_masks.png,58220.42
G2_S1_017_cp_masks.png,43991.74
G2_S1_017_cp_masks.png,32539.3
G2_S1_017_cp_masks.png,29735.78
G2_S1_017_cp_masks.png,16222.21
G2_S1_017_cp_masks.png,15912.69
G2_S1_017_cp_masks.png,15666.02
G2_S1_017_cp_masks.png,15175.05
G2_S1_018_cp_masks.png,149320.5
G2_S1_018_cp_masks.png,148434.62
G2_S1_018_cp_masks.png,115069.91
G2_S1_018_cp_masks.png,113106.03
G2_S1_018_cp_masks.png,92433.05
G2_S1_018_cp_masks.png,69898.18
G2_S1_018_cp_masks.png,69470.07
G2_S1_018_cp_masks.png,68603.16
G2_S1_018_cp_masks.png,50508.38
G2_S1_018_cp_masks.png,42403.79
G2_S1_018_cp_masks.png,32887.96
G2_S1_018_cp_masks.png,29842.52
G2_S1_018_cp_masks.png,13418.7
G2_S1_020_cp_masks.png,127905.14
G2_S1_020_cp_masks.png,123082
G2_S1_020_cp_masks.png,109218.58
G2_S1_020_cp_masks.png,98818.05
G2_S1_020_cp_masks.png,84754.22
G2_S1_020_cp_masks.png,83977.44
G2_S1_020_cp_masks.png,83051.23
G2_S1_020_cp_masks.png,67317.62
G2_S1_020_cp_masks.png,63657.87
G2_S1_020_cp_masks.png,56484.23
G2_S1_020_cp_masks.png,55815.37
G2_S1_020_cp_masks.png,49014.11
G2_S1_020_cp_masks.png,43618.17
G2_S1_020_cp_masks.png,41812.02
G2_S1_020_cp_masks.png,41243.96
G2_S1_020_cp_masks.png,36135.01
G2_S1_020_cp_masks.png,35606.09
G2_S1_020_cp_masks.png,34274.3
G2_S1_020_cp_masks.png,29920.79
G2_S1_020_cp_masks.png,19413.53
G2_S1_020_cp_masks.png,17913.34
G2_S1_020_cp_masks.png,15899.64
G2_S1_020_cp_masks.png,13995.05
G2_S1_021_cp_masks.png,102512.2
G2_S1_021_cp_masks.png,15797.65
G2_S1_021_cp_masks.png,13511.2
G2_S1_023_cp_masks.png,50668.47
G2_S1_023_cp_masks.png,43079.77
G2_S1_023_cp_masks.png,42530.68
G2_S1_023_cp_masks.png,33354.03
G2_S1_023_cp_masks.png,29644.47
G2_S1_023_cp_masks.png,18754.15
G2_S1_024_cp_masks.png,59578.3
G2_S1_024_cp_masks.png,52940.7
G2_S1_024_cp_masks.png,30888.5
G2_S1_024_cp_masks.png,25879.17
G2_S1_026_cp_masks.png,105109.36
G2_S1_026_cp_masks.png,88276.4
G2_S1_026_cp_masks.png,85733.79
G2_S1_026_cp_masks.png,76381.61
G2_S1_026_cp_masks.png,75142.33
G2_S1_026_cp_masks.png,74917
G2_S1_026_cp_masks.png,69026.53
G2_S1_026_cp_masks.png,64676.57
G2_S1_026_cp_masks.png,62659.32
G2_S1_026_cp_masks.png,60656.3
G2_S1_026_cp_masks.png,60089.43
G2_S1_026_cp_masks.png,59016.17
G2_S1_026_cp_masks.png,52643.03
G2_S1_026_cp_masks.png,51674.14
G2_S1_026_cp_masks.png,45870.24
G2_S1_026_cp_masks.png,43874.33
G2_S1_026_cp_masks.png,41846.41
G2_S1_026_cp_masks.png,40994.92
G2_S1_026_cp_masks.png,39257.54
G2_S1_026_cp_masks.png,36680.54
G2_S1_026_cp_masks.png,35344
G2_S1_026_cp_masks.png,32619.94
G2_S1_026_cp_masks.png,30857.66
G2_S1_026_cp_masks.png,20107.29
G2_S1_026_cp_masks.png,18488.51
G2_S1_026_cp_masks.png,14118.39
G2_S1_027_cp_masks.png,216759.08
G2_S1_027_cp_masks.png,108610.2
G2_S1_027_cp_masks.png,107807.33
G2_S1_027_cp_masks.png,74212.56
G2_S1_027_cp_masks.png,49603.52
G2_S1_027_cp_masks.png,45774.18
G2_S1_027_cp_masks.png,41286.65
G2_S1_027_cp_masks.png,31125.68
G2_S1_027_cp_masks.png,29829.47
G2_S1_027_cp_masks.png,22800.52
G2_S1_027_cp_masks.png,17897.92
G2_S1_028_cp_masks.png,169597.38
G2_S1_028_cp_masks.png,159094.86
G2_S1_028_cp_masks.png,124509.85
G2_S1_028_cp_masks.png,105643.03
G2_S1_028_cp_masks.png,103861.78
G2_S1_028_cp_masks.png,95520.01
G2_S1_028_cp_masks.png,92673.8
G2_S1_028_cp_masks.png,83976.25
G2_S1_028_cp_masks.png,79058.24
G2_S1_028_cp_masks.png,76759.92
G2_S1_028_cp_masks.png,75587.05
G2_S1_028_cp_masks.png,71264.36
G2_S1_028_cp_masks.png,59492.91
G2_S1_028_cp_masks.png,59229.64
G2_S1_028_cp_masks.png,56020.54
G2_S1_028_cp_masks.png,52083.28
G2_S1_028_cp_masks.png,50989.86
G2_S1_028_cp_masks.png,46265.15
G2_S1_028_cp_masks.png,35823.12
G2_S1_028_cp_masks.png,35189.83
G2_S1_028_cp_masks.png,32319.91
G2_S1_028_cp_masks.png,31604.79
G2_S1_028_cp_masks.png,30274.19
G2_S1_028_cp_masks.png,30120.02
G2_S1_028_cp_masks.png,23991.18
G2_S1_028_cp_masks.png,22043.9
G2_S1_028_cp_masks.png,20769.03
G2_S1_028_cp_masks.png,18972.36
G2_S1_029_cp_masks.png,145044.07
G2_S1_029_cp_masks.png,113050.29
G2_S1_029_cp_masks.png,102226.39
G2_S1_029_cp_masks.png,72916.35
G2_S1_029_cp_masks.png,70129.44
G2_S1_029_cp_masks.png,69988.31
G2_S1_029_cp_masks.png,64524.78
G2_S1_029_cp_masks.png,63357.83
G2_S1_029_cp_masks.png,62864.49
G2_S1_029_cp_masks.png,58381.7
G2_S1_029_cp_masks.png,58279.72
G2_S1_029_cp_masks.png,56807.99
G2_S1_029_cp_masks.png,54974.55
G2_S1_029_cp_masks.png,53136.38
G2_S1_029_cp_masks.png,52430.75
G2_S1_029_cp_masks.png,48867.06
G2_S1_029_cp_masks.png,48300.19
G2_S1_029_cp_masks.png,44192.16
G2_S1_029_cp_masks.png,39711.75
G2_S1_029_cp_masks.png,36113.67
G2_S1_029_cp_masks.png,19164.48
G2_S1_030_cp_masks.png,152528.42
G2_S1_030_cp_masks.png,147399.31
G2_S1_030_cp_masks.png,129681.65
G2_S1_030_cp_masks.png,102451.72
G2_S1_030_cp_masks.png,90649.43
G2_S1_030_cp_masks.png,81427.71
G2_S1_030_cp_masks.png,71246.58
G2_S1_030_cp_masks.png,47130.87
G2_S1_030_cp_masks.png,16774.85
G2_S2_031_cp_masks.png,100601.68
G2_S2_031_cp_masks.png,95822.42
G2_S2_031_cp_masks.png,91274.41
G2_S2_031_cp_masks.png,76370.94
G2_S2_031_cp_masks.png,58643.79
G2_S2_031_cp_masks.png,50071.96
G2_S2_031_cp_masks.png,40883.44
G2_S2_031_cp_masks.png,22638.05
G2_S2_032_cp_masks.png,133279.73
G2_S2_032_cp_masks.png,117636.25
G2_S2_032_cp_masks.png,107178.8
G2_S2_032_cp_masks.png,100766.52
G2_S2_032_cp_masks.png,98037.72
G2_S2_032_cp_masks.png,96118.9
G2_S2_032_cp_masks.png,93065.15
G2_S2_032_cp_masks.png,87914.7
G2_S2_032_cp_masks.png,84824.19
G2_S2_032_cp_masks.png,83822.08
G2_S2_032_cp_masks.png,80910.65
G2_S2_032_cp_masks.png,78518.64
G2_S2_032_cp_masks.png,75590.6
G2_S2_032_cp_masks.png,69818.73
G2_S2_032_cp_masks.png,69072.78
G2_S2_032_cp_masks.png,67680.51
G2_S2_032_cp_masks.png,67679.33
G2_S2_032_cp_masks.png,66565.75
G2_S2_032_cp_masks.png,65691.72
G2_S2_032_cp_masks.png,65570.76
G2_S2_032_cp_masks.png,63985.18
G2_S2_032_cp_masks.png,55220.04
G2_S2_032_cp_masks.png,54570.15
G2_S2_032_cp_masks.png,45540.55
G2_S2_032_cp_masks.png,37140.67
G2_S2_032_cp_masks.png,35997.45
G2_S2_032_cp_masks.png,33886.51
G2_S2_032_cp_masks.png,32055.44
G2_S2_032_cp_masks.png,28839.23
G2_S2_032_cp_masks.png,19571.25
G2_S2_032_cp_masks.png,15772.75
G2_S2_032_cp_masks.png,14805.04
G2_S2_032_cp_masks.png,14490.77
G2_S2_032_cp_masks.png,13308.41
G2_S2_033_cp_masks.png,81987.46
G2_S2_033_cp_masks.png,72794.2
G2_S2_033_cp_masks.png,67521.6
G2_S2_033_cp_masks.png,60723.9
G2_S2_033_cp_masks.png,56500.83
G2_S2_033_cp_masks.png,50038.75
G2_S2_033_cp_masks.png,48702.22
G2_S2_033_cp_masks.png,41124.18
G2_S2_033_cp_masks.png,39871.85
G2_S2_033_cp_masks.png,35722.31
G2_S2_033_cp_masks.png,34792.55
G2_S2_033_cp_masks.png,33761.98
G2_S2_033_cp_masks.png,27685.33
G2_S2_033_cp_masks.png,27229.93
G2_S2_033_cp_masks.png,26812.49
G2_S2_033_cp_masks.png,17374.93
G2_S2_033_cp_masks.png,15454.92
G2_S2_034_cp_masks.png,143258.07
G2_S2_034_cp_masks.png,68056.45
G2_S2_034_cp_masks.png,55427.58
G2_S2_034_cp_masks.png,54522.72
G2_S2_034_cp_masks.png,50661.36
G2_S2_034_cp_masks.png,48377.28
G2_S2_034_cp_masks.png,44859.83
G2_S2_034_cp_masks.png,34292.09
G2_S2_034_cp_masks.png,33125.15
G2_S2_034_cp_masks.png,31849.09
G2_S2_034_cp_masks.png,26479.24
G2_S2_034_cp_masks.png,25404.8
G2_S2_034_cp_masks.png,24086.06
G2_S2_034_cp_masks.png,20860.35
G2_S2_035_cp_masks.png,125029.28
G2_S2_035_cp_masks.png,79182.76
G2_S2_035_cp_masks.png,68060.01
G2_S2_035_cp_masks.png,66121.03
G2_S2_035_cp_masks.png,62431.63
G2_S2_035_cp_masks.png,60103.66
G2_S2_035_cp_masks.png,56779.53
G2_S2_035_cp_masks.png,55614.95
G2_S2_035_cp_masks.png,55380.14
G2_S2_035_cp_masks.png,48077.24
G2_S2_035_cp_masks.png,42997.94
G2_S2_035_cp_masks.png,41264.12
G2_S2_035_cp_masks.png,39543.35
G2_S2_035_cp_masks.png,39401.04
G2_S2_035_cp_masks.png,34945.53
G2_S2_035_cp_masks.png,34803.22
G2_S2_035_cp_masks.png,31492.13
G2_S2_035_cp_masks.png,31239.53
G2_S2_035_cp_masks.png,30648.94
G2_S2_035_cp_masks.png,28628.13
G2_S2_035_cp_masks.png,27811.03
G2_S2_035_cp_masks.png,27265.51
G2_S2_035_cp_masks.png,26431.81
G2_S2_035_cp_masks.png,24778.63
G2_S2_035_cp_masks.png,23075.65
G2_S2_036_cp_masks.png,36609.38
G2_S2_036_cp_masks.png,35517.15
G2_S2_037_cp_masks.png,125774
G2_S2_037_cp_masks.png,116195.4
G2_S2_037_cp_masks.png,94201.26
G2_S2_037_cp_masks.png,93607.12
G2_S2_037_cp_masks.png,91956.31
G2_S2_037_cp_masks.png,88928.66
G2_S2_037_cp_masks.png,88041.59
G2_S2_037_cp_masks.png,70302.58
G2_S2_037_cp_masks.png,65547.04
G2_S2_037_cp_masks.png,64243.71
G2_S2_037_cp_masks.png,62726.92
G2_S2_037_cp_masks.png,62431.63
G2_S2_037_cp_masks.png,62084.15
G2_S2_037_cp_masks.png,61378.53
G2_S2_037_cp_masks.png,59101.56
G2_S2_037_cp_masks.png,57717.59
G2_S2_037_cp_masks.png,55798.77
G2_S2_037_cp_masks.png,52005.01
G2_S2_037_cp_masks.png,33975.45
G2_S2_037_cp_masks.png,33099.06
G2_S2_037_cp_masks.png,32194.2
G2_S2_039_cp_masks.png,155321.26
G2_S2_039_cp_masks.png,134893.77
G2_S2_039_cp_masks.png,129060.22
G2_S2_039_cp_masks.png,116860.66
G2_S2_039_cp_masks.png,115652.2
G2_S2_039_cp_masks.png,105346.55
G2_S2_039_cp_masks.png,104195.02
G2_S2_039_cp_masks.png,88412.78
G2_S2_039_cp_masks.png,81861.75
G2_S2_039_cp_masks.png,79198.18
G2_S2_039_cp_masks.png,79035.71
G2_S2_039_cp_masks.png,78021.74
G2_S2_039_cp_masks.png,72118.23
G2_S2_039_cp_masks.png,71729.25
G2_S2_039_cp_masks.png,66208.78
G2_S2_039_cp_masks.png,66059.36
G2_S2_039_cp_masks.png,65273.09
G2_S2_039_cp_masks.png,56424.94
G2_S2_039_cp_masks.png,49627.24
G2_S2_039_cp_masks.png,49100.69
G2_S2_039_cp_masks.png,44690.25
G2_S2_039_cp_masks.png,43469.93
G2_S2_039_cp_masks.png,42241.32
G2_S2_039_cp_masks.png,41526.21
G2_S2_039_cp_masks.png,40544.27
G2_S2_039_cp_masks.png,39058.31
G2_S2_039_cp_masks.png,38923.11
G2_S2_039_cp_masks.png,37138.3
G2_S2_039_cp_masks.png,36829.96
G2_S2_039_cp_masks.png,36802.69
G2_S2_039_cp_masks.png,26872.97
G2_S2_039_cp_masks.png,22925.04
G2_S2_039_cp_masks.png,18347.38
G2_S2_039_cp_masks.png,17610.93
G2_S2_039_cp_masks.png,15700.41
G2_S2_040_cp_masks.png,65586.17
G2_S2_040_cp_masks.png,52760.44
G2_S2_040_cp_masks.png,49719.74
G2_S2_040_cp_masks.png,47859.03
G2_S2_040_cp_masks.png,38427.4
G2_S2_040_cp_masks.png,30691.64
G2_S2_040_cp_masks.png,29764.25
G2_S2_040_cp_masks.png,29273.27
G2_S2_040_cp_masks.png,27057.97
G2_S2_040_cp_masks.png,19750.33
G2_S2_040_cp_masks.png,18964.06
G2_S2_040_cp_masks.png,17153.16
G2_S2_041_cp_masks.png,124744.66
G2_S2_041_cp_masks.png,106164.83
G2_S2_041_cp_masks.png,95401.41
G2_S2_041_cp_masks.png,94645.98
G2_S2_041_cp_masks.png,93875.13
G2_S2_041_cp_masks.png,83781.76
G2_S2_041_cp_masks.png,80714.97
G2_S2_041_cp_masks.png,80360.38
G2_S2_041_cp_masks.png,65787.78
G2_S2_041_cp_masks.png,63829.83
G2_S2_041_cp_masks.png,63778.83
G2_S2_041_cp_masks.png,62239.51
G2_S2_041_cp_masks.png,53466.06
G2_S2_041_cp_masks.png,40637.95
G2_S2_041_cp_masks.png,40403.14
G2_S2_041_cp_masks.png,32017.5
G2_S2_042_cp_masks.png,125345.92
G2_S2_042_cp_masks.png,120743.36
G2_S2_042_cp_masks.png,120461.11
G2_S2_042_cp_masks.png,108947
G2_S2_042_cp_masks.png,107366.17
G2_S2_042_cp_masks.png,102519.31
G2_S2_042_cp_masks.png,97445.94
G2_S2_042_cp_masks.png,93590.51
G2_S2_042_cp_masks.png,89005.74
G2_S2_042_cp_masks.png,87301.57
G2_S2_042_cp_masks.png,81999.32
G2_S2_042_cp_masks.png,81707.59
G2_S2_042_cp_masks.png,76762.29
G2_S2_042_cp_masks.png,71763.64
G2_S2_042_cp_masks.png,70365.44
G2_S2_042_cp_masks.png,65702.4
G2_S2_042_cp_masks.png,64248.46
G2_S2_042_cp_masks.png,60384.73
G2_S2_042_cp_masks.png,48415.22
G2_S2_042_cp_masks.png,44026.13
G2_S2_042_cp_masks.png,42361.1
G2_S2_042_cp_masks.png,37500.01
G2_S2_042_cp_masks.png,33565.12
G2_S2_042_cp_masks.png,32368.53
G2_S2_042_cp_masks.png,31833.68
G2_S2_042_cp_masks.png,30436.66
G2_S2_042_cp_masks.png,24045.73
G2_S2_042_cp_masks.png,21178.18
G2_S2_042_cp_masks.png,18792.1
G2_S2_042_cp_masks.png,18633.19
G2_S2_042_cp_masks.png,17638.2
G2_S2_042_cp_masks.png,17481.66
G2_S2_043_cp_masks.png,317353.65
G2_S2_043_cp_masks.png,205769.15
G2_S2_043_cp_masks.png,178319.83
G2_S2_043_cp_masks.png,137679.5
G2_S2_043_cp_masks.png,127952.57
G2_S2_043_cp_masks.png,126683.64
G2_S2_043_cp_masks.png,123933.49
G2_S2_043_cp_masks.png,123833.87
G2_S2_043_cp_masks.png,117709.77
G2_S2_043_cp_masks.png,112108.67
G2_S2_043_cp_masks.png,111427.95
G2_S2_043_cp_masks.png,110456.68
G2_S2_043_cp_masks.png,98986.45
G2_S2_043_cp_masks.png,98764.69
G2_S2_043_cp_masks.png,76098.18
G2_S2_043_cp_masks.png,75375.95
G2_S2_043_cp_masks.png,72111.11
G2_S2_043_cp_masks.png,65802.01
G2_S2_043_cp_masks.png,64929.17
G2_S2_043_cp_masks.png,60294.6
G2_S2_043_cp_masks.png,57821.95
G2_S2_043_cp_masks.png,56786.64
G2_S2_043_cp_masks.png,51646.86
G2_S2_043_cp_masks.png,49335.5
G2_S2_043_cp_masks.png,46860.48
G2_S2_043_cp_masks.png,44136.42
G2_S2_043_cp_masks.png,42865.11
G2_S2_043_cp_masks.png,34945.53
G2_S2_043_cp_masks.png,34557.74
G2_S2_043_cp_masks.png,31040.3
G2_S2_043_cp_masks.png,30205.41
G2_S2_043_cp_masks.png,28732.49
G2_S2_043_cp_masks.png,24261.57
G2_S2_043_cp_masks.png,17327.49
G2_S2_045_cp_masks.png,142986.49
G2_S2_045_cp_masks.png,126887.62
G2_S2_045_cp_masks.png,126075.26
G2_S2_045_cp_masks.png,103338.78
G2_S2_045_cp_masks.png,97981.98
G2_S2_045_cp_masks.png,77925.68
G2_S2_045_cp_masks.png,73152.35
G2_S2_045_cp_masks.png,72361.34
G2_S2_045_cp_masks.png,70053.54
G2_S2_045_cp_masks.png,69528.18
G2_S2_045_cp_masks.png,68339.88
G2_S2_045_cp_masks.png,65637.17
G2_S2_045_cp_masks.png,57915.64
G2_S2_045_cp_masks.png,50578.34
G2_S2_045_cp_masks.png,50456.19
G2_S2_045_cp_masks.png,42683.67
G2_S2_045_cp_masks.png,37267.57
G2_S2_045_cp_masks.png,34190.1
G2_S2_045_cp_masks.png,21750.98
G2_S2_046_cp_masks.png,108865.18
G2_S2_046_cp_masks.png,100171.19
G2_S2_046_cp_masks.png,73049.18
G2_S2_046_cp_masks.png,71798.03
G2_S2_046_cp_masks.png,57390.27
G2_S2_046_cp_masks.png,41265.31
G2_S2_046_cp_masks.png,40651
G2_S2_047_cp_masks.png,179752.42
G2_S2_047_cp_masks.png,118328.83
G2_S2_047_cp_masks.png,108279.33
G2_S2_047_cp_masks.png,95687.22
G2_S2_047_cp_masks.png,89743.39
G2_S2_047_cp_masks.png,87073.88
G2_S2_047_cp_masks.png,77664.78
G2_S2_047_cp_masks.png,58735.11
G2_S2_047_cp_masks.png,53301.22
G2_S2_047_cp_masks.png,38970.55
G2_S2_047_cp_masks.png,15402.74
G2_S2_048_cp_masks.png,159509.93
G2_S2_048_cp_masks.png,127493.62
G2_S2_048_cp_masks.png,122156.98
G2_S2_048_cp_masks.png,120756.41
G2_S2_048_cp_masks.png,119353.46
G2_S2_048_cp_masks.png,117270.98
G2_S2_048_cp_masks.png,104500.99
G2_S2_048_cp_masks.png,99434.73
G2_S2_048_cp_masks.png,98612.89
G2_S2_048_cp_masks.png,95166.6
G2_S2_048_cp_masks.png,86320.82
G2_S2_048_cp_masks.png,84129.24
G2_S2_048_cp_masks.png,81017.38
G2_S2_048_cp_masks.png,77573.46
G2_S2_048_cp_masks.png,75938.08
G2_S2_048_cp_masks.png,69647.95
G2_S2_048_cp_masks.png,56687.02
G2_S2_048_cp_masks.png,46700.38
G2_S2_048_cp_masks.png,45980.53
G2_S2_048_cp_masks.png,39083.21
G2_S2_048_cp_masks.png,37760.91
